"","año","region","electores","por_participacion","votos_emitidos","votos_validos","org_politica","tipo_org_politica","votos","por_votos"
"1620",2022,"AMAZONAS",319326,0.70638,225565,186994,"MOVIMIENTO REGIONAL VICTORIA AMAZONENSE","MOVIMIENTO REGIONAL",41133,0.22
"1621",2022,"AMAZONAS",319326,0.70638,225565,186994,"MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO","MOVIMIENTO REGIONAL",31132,0.1665
"1622",2022,"AMAZONAS",319326,0.70638,225565,186994,"MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA","MOVIMIENTO REGIONAL",8805,0.0471
"1623",2022,"AMAZONAS",319326,0.70638,225565,186994,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",13838,0.074
"1624",2022,"AMAZONAS",319326,0.70638,225565,186994,"FUERZA POPULAR","PARTIDO POLÍTICO",1668,0.0089
"1625",2022,"AMAZONAS",319326,0.70638,225565,186994,"RENOVACION POPULAR","PARTIDO POLÍTICO",30879,0.1651
"1626",2022,"AMAZONAS",319326,0.70638,225565,186994,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",14807,0.0792
"1627",2022,"AMAZONAS",319326,0.70638,225565,186994,"VOTOS NULOS",NA,19033,0.0844
"1628",2022,"AMAZONAS",319326,0.70638,225565,186994,"VOTOS EN BLANCO",NA,19538,0.0866
"1629",2022,"ANCASH",910769,0.77146,702624,478540,"SOCIOS POR ANCASH","MOVIMIENTO REGIONAL",104167,0.2177
"1630",2022,"ANCASH",910769,0.77146,702624,478540,"MOVIMIENTO ACCION NACIONALISTA PERUANO","MOVIMIENTO REGIONAL",54341,0.1136
"1631",2022,"ANCASH",910769,0.77146,702624,478540,"ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA","MOVIMIENTO REGIONAL",167802,0.3507
"1632",2022,"ANCASH",910769,0.77146,702624,478540,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",23375,0.0489
"1633",2022,"ANCASH",910769,0.77146,702624,478540,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",96889,0.2025
"1634",2022,"ANCASH",910769,0.77146,702624,478540,"FUERZA POPULAR","PARTIDO POLÍTICO",14873,0.0311
"1635",2022,"ANCASH",910769,0.77146,702624,478540,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",17093,0.0357
"1636",2022,"ANCASH",910769,0.77146,702624,478540,"VOTOS NULOS",NA,70425,0.1002
"1637",2022,"ANCASH",910769,0.77146,702624,478540,"VOTOS EN BLANCO",NA,153659,0.2187
"1638",2022,"APURIMAC",333351,0.76211,254051,203776,"PROGRESISTA DE APURIMAC","MOVIMIENTO REGIONAL",19588,0.0961
"1639",2022,"APURIMAC",333351,0.76211,254051,203776,"MOVIMIENTO REGIONAL HATARIY APURIMAC","MOVIMIENTO REGIONAL",63912,0.3136
"1640",2022,"APURIMAC",333351,0.76211,254051,203776,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",82109,0.4029
"1641",2022,"APURIMAC",333351,0.76211,254051,203776,"ACCION POPULAR","PARTIDO POLÍTICO",11328,0.0556
"1642",2022,"APURIMAC",333351,0.76211,254051,203776,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",26839,0.1317
"1643",2022,"APURIMAC",333351,0.76211,254051,203776,"VOTOS NULOS",NA,15916,0.0627
"1644",2022,"APURIMAC",333351,0.76211,254051,203776,"VOTOS EN BLANCO",NA,34359,0.1352
"1645",2022,"AREQUIPA",1162967,0.80636,937766,764318,"YO AREQUIPA","MOVIMIENTO REGIONAL",293522,0.384
"1646",2022,"AREQUIPA",1162967,0.80636,937766,764318,"MOVIMIENTO REGIONAL REVALORA","MOVIMIENTO REGIONAL",23145,0.0303
"1647",2022,"AREQUIPA",1162967,0.80636,937766,764318,"AREQUIPA - UNIDOS POR EL GRAN CAMBIO","MOVIMIENTO REGIONAL",16300,0.0213
"1648",2022,"AREQUIPA",1162967,0.80636,937766,764318,"FUERZA AREQUIPEÑA","MOVIMIENTO REGIONAL",57179,0.0748
"1649",2022,"AREQUIPA",1162967,0.80636,937766,764318,"MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS","MOVIMIENTO REGIONAL",116035,0.1518
"1650",2022,"AREQUIPA",1162967,0.80636,937766,764318,"AREQUIPA, TRADICION Y FUTURO","MOVIMIENTO REGIONAL",139693,0.1828
"1651",2022,"AREQUIPA",1162967,0.80636,937766,764318,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",11697,0.0153
"1652",2022,"AREQUIPA",1162967,0.80636,937766,764318,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",14919,0.0195
"1653",2022,"AREQUIPA",1162967,0.80636,937766,764318,"RENOVACION POPULAR","PARTIDO POLÍTICO",9584,0.0125
"1654",2022,"AREQUIPA",1162967,0.80636,937766,764318,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",23107,0.0302
"1655",2022,"AREQUIPA",1162967,0.80636,937766,764318,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",13205,0.0173
"1656",2022,"AREQUIPA",1162967,0.80636,937766,764318,"PARTIDO MORADO","PARTIDO POLÍTICO",4644,0.0061
"1657",2022,"AREQUIPA",1162967,0.80636,937766,764318,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",28483,0.0373
"1658",2022,"AREQUIPA",1162967,0.80636,937766,764318,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",12805,0.0168
"1659",2022,"AREQUIPA",1162967,0.80636,937766,764318,"VOTOS NULOS",NA,87934,0.0938
"1660",2022,"AREQUIPA",1162967,0.80636,937766,764318,"VOTOS EN BLANCO",NA,85514,0.0912
"1661",2022,"AYACUCHO",493358,0.74677,368427,296969,"MOVIMIENTO REGIONAL AGUA","MOVIMIENTO REGIONAL",101548,0.342
"1662",2022,"AYACUCHO",493358,0.74677,368427,296969,"MOVIMIENTO REGIONAL WARI LLAQTA","MOVIMIENTO REGIONAL",138965,0.4679
"1663",2022,"AYACUCHO",493358,0.74677,368427,296969,"MOVIMIENTO REGIONAL GANA AYACUCHO","MOVIMIENTO REGIONAL",37565,0.1265
"1664",2022,"AYACUCHO",493358,0.74677,368427,296969,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",5655,0.019
"1665",2022,"AYACUCHO",493358,0.74677,368427,296969,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",5905,0.0199
"1666",2022,"AYACUCHO",493358,0.74677,368427,296969,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",7331,0.0247
"1667",2022,"AYACUCHO",493358,0.74677,368427,296969,"VOTOS NULOS",NA,23017,0.0625
"1668",2022,"AYACUCHO",493358,0.74677,368427,296969,"VOTOS EN BLANCO",NA,48441,0.1315
"1669",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"CAJAMARCA SIEMPRE VERDE","MOVIMIENTO REGIONAL",80786,0.1202
"1670",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"FRENTE REGIONAL DE CAJAMARCA","MOVIMIENTO REGIONAL",127034,0.189
"1671",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",84935,0.1263
"1672",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"RENOVACION POPULAR","PARTIDO POLÍTICO",7960,0.0118
"1673",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",116059,0.1726
"1674",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",120351,0.179
"1675",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",135165,0.2011
"1676",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"VOTOS NULOS",NA,59177,0.0701
"1677",2022,"CAJAMARCA",1131382,0.74602,844031,672290,"VOTOS EN BLANCO",NA,112564,0.1334
"1678",2022,"CUSCO",1052147,0.77051,810685,649564,"AUTOGOBIERNO AYLLU","MOVIMIENTO REGIONAL",48610,0.0748
"1679",2022,"CUSCO",1052147,0.77051,810685,649564,"MOVIMIENTO REGIONAL INKA PACHAKUTEQ","MOVIMIENTO REGIONAL",123208,0.1897
"1680",2022,"CUSCO",1052147,0.77051,810685,649564,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",63704,0.0981
"1681",2022,"CUSCO",1052147,0.77051,810685,649564,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",57024,0.0878
"1682",2022,"CUSCO",1052147,0.77051,810685,649564,"PODEMOS PERU","PARTIDO POLÍTICO",31423,0.0484
"1683",2022,"CUSCO",1052147,0.77051,810685,649564,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",91693,0.1412
"1684",2022,"CUSCO",1052147,0.77051,810685,649564,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",54081,0.0833
"1685",2022,"CUSCO",1052147,0.77051,810685,649564,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",179821,0.2768
"1686",2022,"CUSCO",1052147,0.77051,810685,649564,"VOTOS NULOS",NA,78235,0.0965
"1687",2022,"CUSCO",1052147,0.77051,810685,649564,"VOTOS EN BLANCO",NA,82886,0.1022
"1688",2022,"HUANCAVELICA",322628,0.76192,245816,197904,"MOVIMIENTO REGIONAL AGUA","MOVIMIENTO REGIONAL",88443,0.4469
"1689",2022,"HUANCAVELICA",322628,0.76192,245816,197904,"MOVIMIENTO REGIONAL AYNI","MOVIMIENTO REGIONAL",92496,0.4674
"1690",2022,"HUANCAVELICA",322628,0.76192,245816,197904,"ACCION POPULAR","PARTIDO POLÍTICO",8625,0.0436
"1691",2022,"HUANCAVELICA",322628,0.76192,245816,197904,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",8340,0.0421
"1692",2022,"HUANCAVELICA",322628,0.76192,245816,197904,"VOTOS NULOS",NA,12811,0.0521
"1693",2022,"HUANCAVELICA",322628,0.76192,245816,197904,"VOTOS EN BLANCO",NA,35101,0.1428
"1694",2022,"HUANUCO",611488,0.73551,449758,362724,"MOVIMIENTO POLITICO CAMBIEMOS X HCO","MOVIMIENTO REGIONAL",58489,0.1613
"1695",2022,"HUANUCO",611488,0.73551,449758,362724,"MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO","MOVIMIENTO REGIONAL",117426,0.3237
"1696",2022,"HUANUCO",611488,0.73551,449758,362724,"MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO","MOVIMIENTO REGIONAL",85700,0.2363
"1697",2022,"HUANUCO",611488,0.73551,449758,362724,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",4354,0.012
"1698",2022,"HUANUCO",611488,0.73551,449758,362724,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",96755,0.2668
"1699",2022,"HUANUCO",611488,0.73551,449758,362724,"VOTOS NULOS",NA,28894,0.0642
"1700",2022,"HUANUCO",611488,0.73551,449758,362724,"VOTOS EN BLANCO",NA,58140,0.1293
"1701",2022,"ICA",663352,0.81433,540189,439208,"UNO POR ICA","MOVIMIENTO REGIONAL",161991,0.3688
"1702",2022,"ICA",663352,0.81433,540189,439208,"MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD","MOVIMIENTO REGIONAL",61809,0.1407
"1703",2022,"ICA",663352,0.81433,540189,439208,"FUERZA POPULAR","PARTIDO POLÍTICO",16219,0.0369
"1704",2022,"ICA",663352,0.81433,540189,439208,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",146812,0.3343
"1705",2022,"ICA",663352,0.81433,540189,439208,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",52377,0.1193
"1706",2022,"ICA",663352,0.81433,540189,439208,"VOTOS NULOS",NA,38544,0.0714
"1707",2022,"ICA",663352,0.81433,540189,439208,"VOTOS EN BLANCO",NA,62437,0.1156
"1708",2022,"JUNIN",998021,0.74967,748183,595814,"CORAZON PATRIOTA","MOVIMIENTO REGIONAL",30182,0.0507
"1709",2022,"JUNIN",998021,0.74967,748183,595814,"MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN","MOVIMIENTO REGIONAL",204713,0.3436
"1710",2022,"JUNIN",998021,0.74967,748183,595814,"JUNIN RENACE","MOVIMIENTO REGIONAL",114035,0.1914
"1711",2022,"JUNIN",998021,0.74967,748183,595814,"MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN","MOVIMIENTO REGIONAL",14961,0.0251
"1712",2022,"JUNIN",998021,0.74967,748183,595814,"CAMINEMOS JUNTOS POR JUNIN","MOVIMIENTO REGIONAL",141946,0.2382
"1713",2022,"JUNIN",998021,0.74967,748183,595814,"RENOVACION POPULAR","PARTIDO POLÍTICO",24074,0.0404
"1714",2022,"JUNIN",998021,0.74967,748183,595814,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",43959,0.0738
"1715",2022,"JUNIN",998021,0.74967,748183,595814,"PARTIDO MORADO","PARTIDO POLÍTICO",11187,0.0188
"1716",2022,"JUNIN",998021,0.74967,748183,595814,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",10757,0.0181
"1717",2022,"JUNIN",998021,0.74967,748183,595814,"VOTOS NULOS",NA,60005,0.0802
"1718",2022,"JUNIN",998021,0.74967,748183,595814,"VOTOS EN BLANCO",NA,92364,0.1235
"1719",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"MOVIMIENTO REGIONAL FORTALEZA PERU","MOVIMIENTO REGIONAL",86253,0.0952
"1720",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO","MOVIMIENTO REGIONAL",227992,0.2516
"1721",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"SUMATE","MOVIMIENTO REGIONAL",54499,0.0601
"1722",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"NUEVA LIBERTAD","MOVIMIENTO REGIONAL",63218,0.0698
"1723",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"FUERZA POPULAR","PARTIDO POLÍTICO",30934,0.0341
"1724",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"ACCION POPULAR","PARTIDO POLÍTICO",22814,0.0252
"1725",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",312633,0.345
"1726",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",107852,0.119
"1727",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"VOTOS NULOS",NA,103854,0.0938
"1728",2022,"LA LIBERTAD",1461459,0.75742,1106944,906195,"VOTOS EN BLANCO",NA,96895,0.0875
"1729",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"MOVIMIENTO REGIONAL CONSTRUYENDO","MOVIMIENTO REGIONAL",80104,0.1421
"1730",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",50394,0.0894
"1731",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"FUERZA POPULAR","PARTIDO POLÍTICO",92901,0.1648
"1732",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",117173,0.2078
"1733",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",77869,0.1381
"1734",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",33159,0.0588
"1735",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",112238,0.1991
"1736",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"VOTOS NULOS",NA,73874,0.0953
"1737",2022,"LAMBAYEQUE",992094,0.78137,775196,563838,"VOTOS EN BLANCO",NA,137484,0.1774
"1738",2022,"LIMA",772470,0.79693,615601,505495,"PATRIA JOVEN","MOVIMIENTO REGIONAL",100226,0.1983
"1739",2022,"LIMA",772470,0.79693,615601,505495,"MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA","MOVIMIENTO REGIONAL",137052,0.2711
"1740",2022,"LIMA",772470,0.79693,615601,505495,"CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA","MOVIMIENTO REGIONAL",71969,0.1424
"1741",2022,"LIMA",772470,0.79693,615601,505495,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",14637,0.029
"1742",2022,"LIMA",772470,0.79693,615601,505495,"RENOVACION POPULAR","PARTIDO POLÍTICO",49997,0.0989
"1743",2022,"LIMA",772470,0.79693,615601,505495,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",33266,0.0658
"1744",2022,"LIMA",772470,0.79693,615601,505495,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",16674,0.033
"1745",2022,"LIMA",772470,0.79693,615601,505495,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",16710,0.0331
"1746",2022,"LIMA",772470,0.79693,615601,505495,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",64964,0.1285
"1747",2022,"LIMA",772470,0.79693,615601,505495,"VOTOS NULOS",NA,47981,0.0779
"1748",2022,"LIMA",772470,0.79693,615601,505495,"VOTOS EN BLANCO",NA,62125,0.1009
"1749",2022,"LORETO",722741,0.6669,481997,404533,"MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO","MOVIMIENTO REGIONAL",25466,0.063
"1750",2022,"LORETO",722741,0.6669,481997,404533,"MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD","MOVIMIENTO REGIONAL",8974,0.0222
"1751",2022,"LORETO",722741,0.6669,481997,404533,"MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO","MOVIMIENTO REGIONAL",49730,0.1229
"1752",2022,"LORETO",722741,0.6669,481997,404533,"MOVIMIENTO ESPERANZA REGION AMAZONICA","MOVIMIENTO REGIONAL",96700,0.239
"1753",2022,"LORETO",722741,0.6669,481997,404533,"MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA","MOVIMIENTO REGIONAL",9294,0.023
"1754",2022,"LORETO",722741,0.6669,481997,404533,"JUNTOS POR LORETO","MOVIMIENTO REGIONAL",9566,0.0237
"1755",2022,"LORETO",722741,0.6669,481997,404533,"LORETO PARA TODOS","MOVIMIENTO REGIONAL",7482,0.0185
"1756",2022,"LORETO",722741,0.6669,481997,404533,"FUERZA POPULAR","PARTIDO POLÍTICO",3331,0.0082
"1757",2022,"LORETO",722741,0.6669,481997,404533,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",53820,0.133
"1758",2022,"LORETO",722741,0.6669,481997,404533,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",8059,0.0199
"1759",2022,"LORETO",722741,0.6669,481997,404533,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",132111,0.3266
"1760",2022,"LORETO",722741,0.6669,481997,404533,"VOTOS NULOS",NA,41235,0.0856
"1761",2022,"LORETO",722741,0.6669,481997,404533,"VOTOS EN BLANCO",NA,36229,0.0752
"1762",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"ALIANZA LIBERTAD MADREDIOSENSE","MOVIMIENTO REGIONAL",6758,0.0871
"1763",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"MOVIMIENTO REGIONAL FUERZA POR MADRE DE DIOS - MR FMDD","MOVIMIENTO REGIONAL",10275,0.1323
"1764",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS","MOVIMIENTO REGIONAL",20740,0.2671
"1765",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"PODEMOS PERU","PARTIDO POLÍTICO",4895,0.0631
"1766",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",2395,0.0309
"1767",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",24695,0.3181
"1768",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",6092,0.0785
"1769",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",1788,0.023
"1770",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"VOTOS NULOS",NA,5862,0.0643
"1771",2022,"MADRE DE DIOS",123947,0.73539,91150,77638,"VOTOS EN BLANCO",NA,7650,0.0839
"1772",2022,"MOQUEGUA",152007,0.80623,122553,98790,"KAUSACHUN","MOVIMIENTO REGIONAL",27742,0.2808
"1773",2022,"MOQUEGUA",152007,0.80623,122553,98790,"MOVIMIENTO REGIONAL SOMOS MAS","MOVIMIENTO REGIONAL",4592,0.0465
"1774",2022,"MOQUEGUA",152007,0.80623,122553,98790,"NUESTRO ILO - MOQUEGUA - SANCHEZ CERRO","MOVIMIENTO REGIONAL",7637,0.0773
"1775",2022,"MOQUEGUA",152007,0.80623,122553,98790,"PODEMOS PERU","PARTIDO POLÍTICO",18293,0.1852
"1776",2022,"MOQUEGUA",152007,0.80623,122553,98790,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",7994,0.0809
"1777",2022,"MOQUEGUA",152007,0.80623,122553,98790,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",8203,0.083
"1778",2022,"MOQUEGUA",152007,0.80623,122553,98790,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",24329,0.2463
"1779",2022,"MOQUEGUA",152007,0.80623,122553,98790,"VOTOS NULOS",NA,9435,0.077
"1780",2022,"MOQUEGUA",152007,0.80623,122553,98790,"VOTOS EN BLANCO",NA,14328,0.1169
"1781",2022,"PASCO",210556,0.69749,146861,121128,"PASCO VERDE","MOVIMIENTO REGIONAL",29709,0.2453
"1782",2022,"PASCO",210556,0.69749,146861,121128,"MOVIMIENTO REGIONAL JUVENTUD PASQUEÑA","MOVIMIENTO REGIONAL",6276,0.0518
"1783",2022,"PASCO",210556,0.69749,146861,121128,"PASCO DIGNIDAD","MOVIMIENTO REGIONAL",16025,0.1323
"1784",2022,"PASCO",210556,0.69749,146861,121128,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",14773,0.122
"1785",2022,"PASCO",210556,0.69749,146861,121128,"PODEMOS PERU","PARTIDO POLÍTICO",24451,0.2019
"1786",2022,"PASCO",210556,0.69749,146861,121128,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",4112,0.034
"1787",2022,"PASCO",210556,0.69749,146861,121128,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",25782,0.2129
"1788",2022,"PASCO",210556,0.69749,146861,121128,"VOTOS NULOS",NA,10908,0.0743
"1789",2022,"PASCO",210556,0.69749,146861,121128,"VOTOS EN BLANCO",NA,14825,0.101
"1790",2022,"PIURA",1432214,0.7835,1122135,927450,"PIURA RENACE","MOVIMIENTO REGIONAL",43064,0.0464
"1791",2022,"PIURA",1432215,1.7835,1122135,927450,"ORGANIZACION POLITICA UNIDAD REGIONAL","MOVIMIENTO REGIONAL",230072,0.2481
"1792",2022,"PIURA",1432216,2.7835,1122135,927450,"MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL","MOVIMIENTO REGIONAL",101706,0.1097
"1793",2022,"PIURA",1432217,3.7835,1122135,927450,"REGION PARA TODOS","MOVIMIENTO REGIONAL",154375,0.1665
"1794",2022,"PIURA",1432218,4.7835,1122135,927450,"CONTIGO REGION","MOVIMIENTO REGIONAL",168911,0.1821
"1795",2022,"PIURA",1432219,5.7835,1122135,927450,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",20595,0.0222
"1796",2022,"PIURA",1432220,6.7835,1122135,927450,"PARTIDO PATRIOTICO DEL PERU","PARTIDO POLÍTICO",2529,0.0027
"1797",2022,"PIURA",1432221,7.7835,1122135,927450,"FUERZA POPULAR","PARTIDO POLÍTICO",22898,0.0247
"1798",2022,"PIURA",1432222,8.7835,1122135,927450,"PODEMOS PERU","PARTIDO POLÍTICO",23061,0.0249
"1799",2022,"PIURA",1432223,9.7835,1122135,927450,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",52792,0.0569
"1800",2022,"PIURA",1432224,10.7835,1122135,927450,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",16992,0.0183
"1801",2022,"PIURA",1432225,11.7835,1122135,927450,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",90455,0.0975
"1802",2022,"PIURA",1432226,12.7835,1122135,927450,"VOTOS NULOS",NA,93078,0.083
"1803",2022,"PIURA",1432227,13.7835,1122135,927450,"VOTOS EN BLANCO",NA,101607,0.0906
"1804",2022,"PUNO",938265,0.82469,773781,628476,"GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO","MOVIMIENTO REGIONAL",49176,0.0783
"1805",2022,"PUNO",938266,1.82469,773781,628476,"FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO","MOVIMIENTO REGIONAL",45631,0.0726
"1806",2022,"PUNO",938267,2.82469,773781,628476,"REFORMA Y HONRADEZ POR MAS OBRAS","MOVIMIENTO REGIONAL",213312,0.3394
"1807",2022,"PUNO",938268,3.82469,773781,628476,"MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA","MOVIMIENTO REGIONAL",112254,0.1786
"1808",2022,"PUNO",938269,4.82469,773781,628476,"MORAL Y DESARROLLO","MOVIMIENTO REGIONAL",89532,0.1425
"1809",2022,"PUNO",938270,5.82469,773781,628476,"SOMOS PUEBLO","MOVIMIENTO REGIONAL",55834,0.0888
"1810",2022,"PUNO",938271,6.82469,773781,628476,"PARTIDO FRENTE DE LA ESPERANZA 2021","PARTIDO POLÍTICO",19218,0.0306
"1811",2022,"PUNO",938272,7.82469,773781,628476,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",10960,0.0174
"1812",2022,"PUNO",938273,8.82469,773781,628476,"PARTIDO POLITICO NACIONAL PERU LIBRE","PARTIDO POLÍTICO",32559,0.0518
"1813",2022,"PUNO",938274,9.82469,773781,628476,"VOTOS NULOS",NA,67888,0.0877
"1814",2022,"PUNO",938275,10.82469,773781,628476,"VOTOS EN BLANCO",NA,77417,0.1001
"1815",2022,"SAN MARTIN",665119,0.76403,508169,421128,"NUEVA AMAZONIA","MOVIMIENTO REGIONAL",11264,0.0268
"1816",2022,"SAN MARTIN",665120,1.76403,508169,421128,"UNION REGIONAL","MOVIMIENTO REGIONAL",40494,0.0962
